Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Badges (product.metafields.custom.badges),feature1 (product.metafields.custom.feature1),feature2 (product.metafields.custom.feature2),feature3 (product.metafields.custom.feature3),Playback (product.metafields.custom.playback),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Band color (product.metafields.shopify.band-color),Chassis type (product.metafields.shopify.chassis-type),Color (product.metafields.shopify.color-pattern),Compatible device (product.metafields.shopify.compatible-device),Component output type (product.metafields.shopify.component-output-type),Connection type (product.metafields.shopify.connection-type),Connectivity technology (product.metafields.shopify.connectivity-technology),Dial color (product.metafields.shopify.dial-color),Energy efficiency class (product.metafields.shopify.energy-efficiency-class),Furniture/Fixture material (product.metafields.shopify.furniture-fixture-material),Power source (product.metafields.shopify.power-source),Smart watch features (product.metafields.shopify.smart-watch-features),Target gender (product.metafields.shopify.target-gender),Watch display (product.metafields.shopify.watch-display),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Pakistan,Price / Pakistan,Compare At Price / Pakistan,Included / International,Price / International,Compare At Price / International,Status
boost-godzilla-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/godzilla-4-scaled.webp?v=1713333302,5,Boost Godzilla PC Casing ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-godzilla-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/godzilla-5-scaled.webp?v=1713333302,6,Boost Gaming PC Case Price in Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-fox-pc-case,Boost Fox PC Case,"<p><span class=""selectable-text copyable-text""><strong>Warranty: 1 Year<br></strong></span>Pre-Installed Fans: 4 RGB Fans<br>Fans Support: Up To 6 Fans<br>I/O: USB3.0*1+USB2.0*2+HD Audio<br>Drive Bays: 3.5″ HDD x 1,2.5″ SSD x 1<br>Front &amp; Left Side Panel: Tempered Glass<br>Liquid Cooling Support 240MM on Top</p>",boost-lifestyle-co,Uncategorized,"",pc case,false,Title,Default Title,,,,,,,,,0.0,shopify,0,deny,manual,11999.00,20000.00,true,false,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Fox-1.webp?v=1716191801,1,Boost Fox PC Case,false,Boost Fox PC Case | PC Casing,Experience superior build quality and innovative design with the Fox PC Case. Elevate your PC setup with this stylish and functional casing solution.,,,,,,,,,,,,,4 RGB Pre-Installed Fans,ATX/M-ATX Motherboard Support,,Gamer's Power Nexus,,'1,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
boost-fox-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/fox-4.webp?v=1716191801,2,PC Case Price in Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-fox-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/fox-3.webp?v=1713333283,3,Boost Fox PC Case,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-fox-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/fox-2.webp?v=1713333283,4,Boost Gaming PC Case,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-fox-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/fox-6.webp?v=1713333283,5,Gaming PC Case in Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-fox-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/fox-1-1.webp?v=1713333283,6,Boost Fox PC Case,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-unicorn-pc-case,Boost Unicorn PC Case,"<p><span class=""selectable-text copyable-text""><strong>Warranty: 1 Year<br></strong></span><span class=""selectable-text copyable-text"">ATX and M-ATX Supported<br></span><span class=""selectable-text copyable-text"">5 fans supported<br></span><span class=""selectable-text copyable-text"">USB 3.0 port, 2 USB 2.0 ports &amp; HD Audio port<br></span><span class=""selectable-text copyable-text"">2*3.5″ HDDs, 2*2.5″ SSDs<br></span><span class=""selectable-text copyable-text"">3 Pre-installed ARGB Fans</span></p>",boost-lifestyle-co,Uncategorized,"",pc case,false,Title,Default Title,,,,,,,,,0.0,shopify,0,deny,manual,18999.00,25000.00,true,false,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/unicorn.webp?v=1716191861,1,Boost Unicorn PC Case,false,Boost Unicorn PC Case | PC Casing,Unleash your creativity with the Unicorn PC Case. Find the perfect blend of style and performance for your gaming rig or workstation.,,,,,,,,,,,,, Supports Up To 5 Fans,"3 RGB Pre-Installed Fans,",M-ATX Motherboard Support,Dominate The Competition,,'1,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
boost-unicorn-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/unicorn-1.webp?v=1716191861,2,"Boost Unicorn Gaming PC Case in Pakistan
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-unicorn-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/unicorn-2.webp?v=1713333264,3,Boost Unicorn PC Casing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-unicorn-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/unicorn-3.webp?v=1713333264,4,Gaming PC Case Price in Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-squirrel-pc-case-fan,Boost Squirrel PC Case Fan,"<p><span class=""selectable-text copyable-text""><strong>Warranty: 1 Year<br></strong></span>Fan Speed: 1100 RPM<br>Air Flow: 32.5CFM<br>Fan Size: 120MM<br>RGB Lighting<br>Fan Noise: 22dB<br>4 Pin Connector</p>",boost-lifestyle-co,Uncategorized,"",Case Fan,false,Title,Default Title,,,,,,,,,0.0,shopify,0,deny,manual,799.00,1200.00,true,false,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/squirrel.webp?v=1713333253,1,"",false,Boost Squirrel PC Case Fan | PC Case Fan,Enhance your PC's airflow with the Squirrel PC Case Fan. Keep your system cool and running smoothly with this high-performance fan designed for optimal cooling efficiency.,,,,,,,,,,,,,Lighting: RGB, Size: 120mm ,Speed: 1100 RPM,Beat the Heat,,'17,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,9000.00,4499.00,draft
boost-squirrel-pc-case-fan,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Squirrel-4.webp?v=1713333253,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-squirrel-pc-case-fan,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Squirrel-5.webp?v=1713333253,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-squirrel-pc-case-fan,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Squirrel-6.webp?v=1713333253,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-squirrel-pc-case-fan,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Squirrel-2.webp?v=1713333253,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-edge-gaming-table,Boost Edge Gaming Table,"<div class=""woocommerce-product-details__short-description"">
<div class=""flex flex-grow flex-col max-w-full"">
<div data-message-author-role=""assistant"" data-message-id=""d48c35b0-829c-4f9c-aa62-5931480e60e3"" dir=""auto"" class=""min-h-[20px] text-message flex flex-col items-start whitespace-pre-wrap break-words [.text-message+&amp;]:mt-5 juice:w-full juice:items-end overflow-x-auto gap-2"">
<div class=""flex w-full flex-col gap-1 juice:empty:hidden juice:first:pt-[3px]"">
<div class=""markdown prose w-full break-words dark:prose-invert dark"">
<p><meta charset=""utf-8""><span class=""selectable-text copyable-text""><strong>Warranty: 1 Year<br></strong>Table Size: 1200 x 700 x 750mm<br>RGB Lighting<br></span><span class=""selectable-text copyable-text"">Impressive Load Capacity<br></span><span class=""selectable-text copyable-text"">Integrated Convenience<br></span><span class=""selectable-text copyable-text"">Durable Craftsmanship</span></p>
</div>
</div>
</div>
</div>
</div>",boost-lifestyle-co,Uncategorized,"",Gaming Table,true,Title,Default Title,,,,,,,,,0.0,shopify,0,deny,manual,38999.00,44000.00,true,false,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Edge-Table.webp?v=1716191795,1,Boost Edge Gaming Table,false,,"Explore the Edge Gaming Table, designed for immersive gaming sessions. With its durable build and integrated features, it's the perfect choice for gamers seeking both style and functionality.",,,,,,,,,,,,,RGB Lighting,Impressive Load Capacity,Table Size: 1200 x 700 x 750mm,"Gear Up, Game On",,'9,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,9000.00,4499.00,active
boost-edge-gaming-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Edge-1-scaled.webp?v=1716191795,2,Gaming Desks Price In Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-edge-gaming-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Edge-2-scaled.webp?v=1713333238,3,Gaming Table Price In Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-edge-gaming-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Edge-3-scaled.webp?v=1713333238,4,Boost Gaming Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-edge-gaming-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Edge-4-scaled.webp?v=1713333238,5,Best Gaming Table in Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-edge-gaming-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Edge-5-scaled.webp?v=1713333238,6,Boost Edge Gaming Table in Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-falcon-tws-earbuds,Boost Falcon TWS Earbuds,"<style type=""text/css""> <!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p style=""font-size:17px !important; ""><strong>Warranty: 1 Year<br></strong>With Yellow Silicone Shell<br>Bluetooth Version: 5.3<br>Earbuds Battery: 35mAH, Charging Case Battery: 300mAH<br>Supports Wireless Charging:<br>Pop-Up Pairing<br>Touch Control</p>",boost-lifestyle-co,Uncategorized,"",Earbuds,false,Title,Default Title,,,,,,,,,0.0,shopify,-13,deny,manual,1999.00,6000.00,true,false,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Falcon.webp?v=1717165274,1,Boost Falcon TWS Earbuds,false,Boost Falcon TWS Earbuds Price in Pakistan,"Enjoy true wireless freedom with boost Falcon TWS Earbuds. With pop-up pairing and touch control, elevate your music experience on the go.",,,,,,,,,,,,,Touch Control,Bluetooth Version: 5.3,Supports Wireless Charging,"Tiny Tech, Big Sound",,'13,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,9000.00,4499.00,draft
boost-falcon-tws-earbuds,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/IMG_1782.webp?v=1717165274,2,Boost TWS Earbuds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-falcon-tws-earbuds,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/IMG_1779.webp?v=1717165274,3,Boost Falcon TWS Wireless Earbuds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-falcon-tws-earbuds,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/IMG_1778.webp?v=1717165274,4,Wireless Earbuds Price in Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-falcon-tws-earbuds,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/IMG_1777-scaled.webp?v=1717165274,5,Boost TWS Wireless Earbuds ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-falcon-tws-earbuds,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/IMG_1783.webp?v=1717165274,6,Boost TWS Earbuds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-falcon-tws-earbuds,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/IMG_1784.webp?v=1717165274,7,Boost Falcon Best Earbuds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-falcon-tws-earbuds,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/IMG_1780.webp?v=1717165274,8,Boost Falcon Earbuds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-falcon-tws-earbuds,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/IMG_1781-scaled.webp?v=1717165274,9,Falcon TWS Earbuds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-squirrel-pro-pc-case-fan,Boost Squirrel Pro RGB PC Case Fan,"<span class=""selectable-text copyable-text""><strong>Warranty: 1 Year
</strong></span>",boost-lifestyle-co,Uncategorized,"",Case Fan,true,Title,Default Title,,,,,,,,,0.0,shopify,5636,deny,manual,1399.00,2200.00,true,false,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/squirrel-pro.webp?v=1713333196,1,"",false,Buy Boost Squirrel Pro RGB PC Case Fan Online,Upgrade your PC's cooling system with the Squirrel Pro PC Case Fan. Enjoy improved airflow and temperature control for better performance and longevity of your components.,,,,,,,,,,,,,Lightning: ARGB,Size: 120mm,1100 + 10% RPM,Beat the Heat,,'4,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,9000.00,4499.00,active
boost-squirrel-pro-pc-case-fan,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Squirrel-pro-5.webp?v=1713333196,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-squirrel-pro-pc-case-fan,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Squirrel-pro-6.webp?v=1713333196,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-squirrel-pro-pc-case-fan,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Squirrel-pro-1.webp?v=1713333196,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-eclipse-smart-watch-with-2-straps,Boost Eclipse Smart Watch With 2 Straps,"<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<div class=""woocommerce-product-details__short-description"">
<p><strong>Warranty: 1 Year<br></strong>Huge Display<br>Wireless Charger<br>Heart Rate Monitoring<br>Blood Pressure Monitoring<br>Multiple Sports Mode<br>Battery Life – Upto 3 Days (200 Mah Battery)</p>
</div>",boost-lifestyle-co,Uncategorized,"",smart watches,false,Title,Default Title,,,,,,,,,0.0,shopify,0,deny,manual,4499.00,9000.00,false,false,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/eclipse-podium-4-2-1.webp?v=1716191792,1,Boost Eclipse Smart Watch With 2 Straps,false,Boost Eclipse Smart Watch With 2 Straps | Smart Watches,Experience versatility and style with the Eclipse Smart Watch. Comes with two straps for personalized looks. Stay connected and track your fitness seamlessly.,,,,,,,,,,,,,Heart Rate Monitoring, Multiple Sports Modes,3 Days Battery Life,Bluetooth Calling,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,9000.00,4499.00,draft
boost-eclipse-smart-watch-with-2-straps,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/eclipse5-scaled.webp?v=1716191792,2,Boost Eclipse Smart Watch With 2 Straps-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-eclipse-smart-watch-with-2-straps,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/eclipse6-scaled.webp?v=1713332254,3,Boost Eclipse Smart Watch With 2 Straps-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-eclipse-smart-watch-with-2-straps,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/eclipse7-scaled.webp?v=1713332254,4,Boost Eclipse Smart Watch With 2 Straps-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-eclipse-smart-watch-with-2-straps,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/eclipse3-scaled.webp?v=1713332254,5,Boost Eclipse Smart Watch With 2 Straps-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-jaguar-pc-case,Boost Jaguar PC Case With 3 RGB Fans,"<p><strong>Warranty: 1 Year</strong></p>
<p>Pre-Installed Fans: 3 RGB Fans Fans Support: Up To 6 Fans I/O: USB3.0*1+USB1.0*2+HD Audio+3.0*1 Drive Bays: 3.5"""" HDD x 2,2.5"""" SSD x 2 Left Panel: Tempered Glass Motherboard Support: ATX/M-ATX/ITX</p>",boost-lifestyle-co,Uncategorized,"",pc case,false,Color,Black,,,,,,,,"",0.0,shopify,0,deny,manual,10999.00,11999.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/jaguar-1.webp?v=1713242564,1,Boost Jaguar PC Case Black,false,,Experience sleek design and superior functionality with the boost Jaguar PC Case. Elevate your PC build with style and performance.,,,,,,,,,,,,,Supports Up To 6 Fans ,3 RGB Pre-Installed Fans,ATX/M-ATX/ITX Motherboard Support,Performance. Style. Uncage It.,,'3,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/jaguar-1.webp?v=1713242564,kg,,,true,,,true,,,draft
boost-jaguar-pc-case,,,,,,,,,White,,,,,,,,"",0.0,shopify,0,deny,manual,11999.00,11999.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Jaguar-W.webp?v=1713242564,2,Boost Jaguar PC Case White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Jaguar-W.webp?v=1713242564,kg,,,,,,,,,
boost-jaguar-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/1_6b4f6c20-8027-4d51-a3fd-513bccf62b19.webp?v=1716558507,3,Boost Jaguar PC Casing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-jaguar-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/2_28c52f5c-6edf-4879-a48a-642c310db0cb.webp?v=1716558507,4,Boost Jaguar PC Case With RGB Fans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-jaguar-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/3.webp?v=1716558507,5,Boost Gaming Casing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-jaguar-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/4_3dd9d2dd-ddb7-4ff4-b795-0a5759a65611.webp?v=1716558507,6,Boost Jaguar PC Gaming Case ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-jaguar-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/1_5dfac0b4-5755-42af-a978-150d5622310e.webp?v=1716558542,7,Boost Jaguar PC Case in Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-lion-pc-case,Boost Lion PC Case,"<p><strong>Warranty: 1 Year <br></strong>Pre-Installed Fans: 4 RGB Fans<br>Fans Support: Up To 6 Fans<br>USB3.0*1+USB2.0*2+HD Audio<br>Drive Bays: 3.5″ HDD x 1,2.5″ SSD x 1<br>Front: Mesh &amp; Left Side Panel: Tempered Glass<br>Liquid Cooling Support: 240MM on Top</p>",boost-lifestyle-co,Uncategorized,"",pc case,false,Color,Lion Black,,,,,,,,"",0.0,shopify,0,deny,manual,12499.00,13500.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/lion-2.webp?v=1713241921,1,Boost Lion PC Case Black,false,Boost Lion PC Case | PC Casing,Roar into the world of PC building with the Lion PC Case. Discover a blend of rugged durability and sleek design for your ultimate gaming setup.,,,,,,,,,,,,,Supports Up To 6 Fans, 4 RGB Pre-Installed Fans,ATX/M-ATX Motherboard Supports,Tame the Heat,,'4,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/lion-2.webp?v=1713241921,kg,,,true,,,true,,,draft
boost-lion-pc-case,,,,,,,,,Lion White,,,,,,,,"",0.0,shopify,0,deny,manual,13499.00,14500.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/lion-W.webp?v=1713241921,2,Boost Lion PC Case White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/lion-W.webp?v=1713241921,kg,,,,,,,,,
boost-lion-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/1-1024x1024.webp?v=1716558724,3,Boost Lion PC Casing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-lion-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/2-1024x1024.webp?v=1716558724,4,Boost Lion PC Casing in Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-lion-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/3-1024x1024.webp?v=1716558724,5,PC Casing Prices in Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-lion-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/4-1024x1024.webp?v=1716558724,6,Boost CPU Casing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-lion-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/5-1024x1024.webp?v=1716558724,7,PC Case ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-lion-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/7-1024x1024.webp?v=1716558724,8,Boost Lion PC Case Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-lion-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/4-1024x1024_10dba37f-114c-492c-87ad-8d06a44de86e.webp?v=1716558724,9,Boost Lion Best PC Case in Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-lion-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/6-1024x1024.webp?v=1716558724,10,Boost Lion Gaming PC Case,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-lion-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/5-1024x1024_d02e8de9-a1f3-40b6-bdca-92e28b306727.webp?v=1716558724,11,Boost Lion Computer Case,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
